,ID,RA,DEC,FWHM_R,PROB_STAR,PROB_QSO,PROB_GAL
1008,b'iDR3.STRIPE82-0001.032829',359.98954856844256,-0.4586194893952108,5.233985424041748,0.0,0.0,1.0
1009,b'iDR3.STRIPE82-0001.032831',0.4541038092499108,-0.4585860266113814,4.976434230804443,0.01,0.0,0.99
1010,b'iDR3.STRIPE82-0001.032832',0.4391282816617055,-0.4584773218053976,5.858382701873779,0.0,0.01,0.99
1011,b'iDR3.STRIPE82-0001.032902',0.0061012245278547,-0.4563442534703699,5.728460788726807,0.01,0.01,0.98
1012,b'iDR3.STRIPE82-0001.032928',359.9114363936815,-0.4553424064137117,7.214356899261475,0.0,0.0,1.0
1013,b'iDR3.STRIPE82-0001.032936',359.4127974374561,-0.4582279247720025,14.239294052124023,0.0,0.0,1.0
1014,b'iDR3.STRIPE82-0001.032960',359.8431653665454,-0.454619914831017,8.025040626525879,0.01,0.0,0.99
1015,b'iDR3.STRIPE82-0001.032962',0.3817377177777583,-0.4545355507514271,6.947466850280762,0.0,0.0,1.0
1016,b'iDR3.STRIPE82-0001.032967',0.3640636565113498,-0.454453914382358,7.7235107421875,0.0,0.0,1.0
1017,b'iDR3.STRIPE82-0001.033065',0.2371441561001056,-0.4513965593879578,7.620232582092285,0.07,0.05,0.88
1018,b'iDR3.STRIPE82-0001.033191',0.0136265161923336,-0.4479592922798829,6.578353404998779,0.0,0.0,1.0
1019,b'iDR3.STRIPE82-0001.033341',359.8187162034428,-0.443280146440936,15.215421676635742,0.01,0.0,0.99
1020,b'iDR3.STRIPE82-0001.033370',0.1165715226887493,-0.4481745854081282,5.891963958740234,0.0,0.0,1.0
1021,b'iDR3.STRIPE82-0001.033376',0.4457020372890066,-0.4423824883539715,5.191725730895996,0.0,0.0,1.0
1022,b'iDR3.STRIPE82-0001.033412',0.3504482341375548,-0.4436894391521555,6.566929817199707,0.0,0.0,1.0
1023,b'iDR3.STRIPE82-0001.033542',0.6473183756971683,-0.4372279265329665,8.15013599395752,0.0,0.0,1.0
1024,b'iDR3.STRIPE82-0001.033581',0.2250973138503688,-0.4358225009331819,9.862380027770996,0.0,0.0,1.0
1025,b'iDR3.STRIPE82-0001.033625',0.0944388447483192,-0.4344134986116441,14.24185562133789,0.0,0.01,0.99
1026,b'iDR3.STRIPE82-0001.033648',0.3667285549954044,-0.4337577468921191,15.743241310119627,0.0,0.0,1.0
1027,b'iDR3.STRIPE82-0001.033697',0.5919902492103696,-0.4320187623841424,9.402267456054688,0.0,0.01,0.99
1028,b'iDR3.STRIPE82-0001.033731',0.0963357465582319,-0.431144031887553,5.223335266113281,0.02,0.0,0.98
1029,b'iDR3.STRIPE82-0001.033791',359.8343637725968,-0.42929534559284,8.491344451904297,0.0,0.0,1.0
1030,b'iDR3.STRIPE82-0001.033810',0.5410051740895802,-0.429306940422304,5.690195083618164,0.0,0.0,1.0
1031,b'iDR3.STRIPE82-0001.033872',0.510164679099047,-0.4266681942868587,8.711050033569336,0.02,0.0,0.98
1032,b'iDR3.STRIPE82-0001.033894',359.98849891336107,-0.4260317494580986,5.492287635803223,0.0,0.0,1.0
1033,b'iDR3.STRIPE82-0001.033901',0.5946137549050018,-0.4259611045496485,5.708721160888672,0.0,0.0,1.0
1034,b'iDR3.STRIPE82-0001.033909',359.9199554628837,-0.4256515714621229,7.7729058265686035,0.0,0.01,0.99
1035,b'iDR3.STRIPE82-0001.033938',0.1080639284125011,-0.4247409005797458,13.387917518615724,0.0,0.0,1.0
1036,b'iDR3.STRIPE82-0001.033973',0.5364851039145051,-0.423465372252649,10.39366054534912,0.0,0.0,1.0
1037,b'iDR3.STRIPE82-0001.034004',0.1053077915823642,-0.4280138519037312,5.423357009887695,0.0,0.0,1.0
1038,b'iDR3.STRIPE82-0001.034036',359.51675482897275,-0.4214490607451094,9.130091667175291,0.11,0.07,0.82
1039,b'iDR3.STRIPE82-0001.034090',359.4035953891137,-0.4195679029576017,8.817489624023438,0.0,0.0,1.0
1040,b'iDR3.STRIPE82-0001.034145',0.4058885137691172,-0.4179509703238905,15.741848945617676,0.0,0.0,1.0
1041,b'iDR3.STRIPE82-0001.034156',359.6001000777904,-0.4218437315783407,5.158498287200928,0.0,0.0,1.0
1042,b'iDR3.STRIPE82-0001.034164',359.6892692468616,-0.4238725108269279,5.449305534362793,0.0,0.0,1.0
1043,b'iDR3.STRIPE82-0001.034174',0.6960031738865685,-0.4170121117693205,9.971306800842283,0.01,0.0,0.99
1044,b'iDR3.STRIPE82-0001.034176',0.2845762706387408,-0.4180896582137711,16.95087242126465,0.0,0.0,1.0
1045,b'iDR3.STRIPE82-0001.034193',0.6231482093250216,-0.4164627842087827,5.317553043365479,0.02,0.0,0.98
1046,b'iDR3.STRIPE82-0001.034226',0.4302895244491913,-0.4152943345346184,9.061634063720703,0.0,0.0,1.0
1047,b'iDR3.STRIPE82-0001.034230',359.90805592117425,-0.416850640769262,5.134257316589356,0.0,0.0,1.0
1048,b'iDR3.STRIPE82-0001.034269',0.5688638660011246,-0.4142048703418647,4.759527206420898,0.0,0.0,1.0
1049,b'iDR3.STRIPE82-0001.034343',359.82324435805714,-0.4121449174507102,7.702439308166504,0.0,0.0,1.0
1050,b'iDR3.STRIPE82-0001.034348',0.5219712381385774,-0.4118190270968704,5.337882041931152,0.01,0.0,0.99
1051,b'iDR3.STRIPE82-0001.034401',359.89303258493294,-0.4104691183490621,10.06545066833496,0.0,0.0,1.0
1052,b'iDR3.STRIPE82-0001.034408',359.3018663375744,-0.410199038654915,7.594716548919678,0.03,0.0,0.97
1053,b'iDR3.STRIPE82-0001.034447',0.4368294328673724,-0.4088186661421218,7.747546672821045,0.03,0.19,0.78
1054,b'iDR3.STRIPE82-0001.034451',359.7032259041852,-0.4125134388867255,9.52594757080078,0.0,0.02,0.98
1055,b'iDR3.STRIPE82-0001.034515',0.4014018145300491,0.0102225857530244,11.297409057617188,0.14,0.295,0.565
1056,b'iDR3.STRIPE82-0001.034530',0.3232070247892749,-0.0019844869521695,10.973929405212402,0.05,0.06,0.89
1057,b'iDR3.STRIPE82-0001.034548',0.4555974072923072,-0.0337533455044833,7.603468894958496,0.0,0.0,1.0
1058,b'iDR3.STRIPE82-0001.034581',0.2258743131109232,-0.034855450954841,4.905134677886963,0.01,0.0,0.99
1059,b'iDR3.STRIPE82-0001.034636',0.0325937224461436,-0.0405544958110117,11.106596946716309,0.0,0.0,1.0
1060,b'iDR3.STRIPE82-0001.034715',0.159017781624616,-0.0383131522049925,17.958005905151367,0.01,0.0,0.99
1061,b'iDR3.STRIPE82-0001.034718',0.538614868993339,-0.037851100536142,5.327791690826416,0.42,0.0,0.58
1062,b'iDR3.STRIPE82-0001.034720',359.75699076792785,-0.0382598597500815,7.07322359085083,0.0,0.0,1.0
1063,b'iDR3.STRIPE82-0001.034721',359.8178847435941,-0.0382110119758897,6.146862983703613,0.05,0.0,0.95
1064,b'iDR3.STRIPE82-0001.034810',359.38861767928165,-0.1384264161802644,11.56064224243164,0.04,0.0,0.96
1065,b'iDR3.STRIPE82-0001.034881',359.84868602006446,-0.1406097807133615,11.340425491333008,0.05,0.03,0.92
1066,b'iDR3.STRIPE82-0001.034886',0.3735910115427163,-0.0449526871801044,5.88839864730835,0.0,0.0,1.0
1067,b'iDR3.STRIPE82-0001.034887',0.4042917385126369,-0.1046453820116668,13.715229988098145,0.0,0.0,1.0
1068,b'iDR3.STRIPE82-0001.034901',0.0029522278027074,-0.1332352085795719,17.35124397277832,0.0,0.03,0.97
1069,b'iDR3.STRIPE82-0001.034914',359.4717284452205,-0.1413916003994915,8.369537353515625,0.0,0.0,1.0
1070,b'iDR3.STRIPE82-0001.034916',359.30213600774886,-0.1415947322500161,6.4357123374938965,0.0,0.0,1.0
1071,b'iDR3.STRIPE82-0001.034940',0.6740456063095212,-0.1425454541213325,6.294944763183594,0.0,0.0,1.0
1072,b'iDR3.STRIPE82-0001.035006',0.2009263385848182,-0.1324231128560359,7.214763164520264,0.0,0.0,1.0
1073,b'iDR3.STRIPE82-0001.035034',0.0868421328840279,-0.1442872116063613,7.027448654174805,0.01,0.0,0.99
1074,b'iDR3.STRIPE82-0001.035160',0.3657954893080644,-0.1473832477662574,6.4723429679870605,0.01,0.005,0.985
1075,b'iDR3.STRIPE82-0001.035176',359.9630116582967,-0.1484709316862704,6.98014497756958,0.0,0.0,1.0
1076,b'iDR3.STRIPE82-0001.035196',0.0930665495308931,-0.1490034981643578,13.21756649017334,0.0,0.0,1.0
1077,b'iDR3.STRIPE82-0001.035213',0.5582125065480227,-0.147514920486586,7.372947216033935,0.0,0.0,1.0
1078,b'iDR3.STRIPE82-0001.035281',0.0869743380563785,-0.1514923529508604,7.6796722412109375,0.0,0.0,1.0
1079,b'iDR3.STRIPE82-0001.035296',359.9094309857636,-0.1525031394302404,22.43964958190918,0.0,0.0,1.0
1080,b'iDR3.STRIPE82-0001.035298',359.3602933204879,-0.1514511203849171,7.198665618896484,0.04,0.06,0.9
1081,b'iDR3.STRIPE82-0001.035334',0.6572788990752522,-0.1315770355306719,5.508971691131592,0.18,0.1,0.72
1082,b'iDR3.STRIPE82-0001.035383',0.3105675576226911,-0.1540509348211368,6.817904949188232,0.01,0.0,0.99
1083,b'iDR3.STRIPE82-0001.035479',0.3450647975268112,-0.1561553087707557,7.377530574798584,0.0,0.0,1.0
1084,b'iDR3.STRIPE82-0001.035550',0.4720120467777264,-0.1590221025507973,7.797078132629394,0.0,0.01,0.99
1085,b'iDR3.STRIPE82-0001.035607',359.7437112155175,-0.1601235793801446,5.683663845062256,0.0,0.0,1.0
1086,b'iDR3.STRIPE82-0001.035635',0.6950070840976853,-0.1619743727824836,10.32581615447998,0.0,0.0,1.0
1087,b'iDR3.STRIPE82-0001.035682',359.92409656590434,-0.1626629392076006,8.930878639221191,0.0,0.0,1.0
1088,b'iDR3.STRIPE82-0001.035691',359.7377969879637,-0.1639994230607423,7.913266181945801,0.0,0.0,1.0
1089,b'iDR3.STRIPE82-0001.035693',0.0078713126593378,-0.1634311572754723,4.559753894805908,0.08,0.0,0.92
1090,b'iDR3.STRIPE82-0001.035702',0.4751792302581593,-0.1629460610811703,7.618800640106201,0.07,0.13,0.8
1091,b'iDR3.STRIPE82-0001.035710',0.3151440558523756,-0.1571456575287214,7.698192596435547,0.16,0.01,0.83
1092,b'iDR3.STRIPE82-0001.035971',359.87884827315327,-0.1708507629907891,5.524960517883301,0.02,0.0,0.98
1093,b'iDR3.STRIPE82-0001.036006',359.7051824405282,-0.1715025979528008,8.014420509338379,0.05,0.0,0.95
1094,b'iDR3.STRIPE82-0001.036020',359.4337659449009,-0.1748919085940823,7.274667263031006,0.0,0.0,1.0
1095,b'iDR3.STRIPE82-0001.036031',0.1157909940659865,-0.1723675670264629,5.53635311126709,0.0,0.0,1.0
1096,b'iDR3.STRIPE82-0001.036058',359.3711123692094,-0.1990386410298568,10.174793243408203,0.0,0.0,1.0
1097,b'iDR3.STRIPE82-0001.036186',359.8844507676887,-0.2046403223461114,9.070398330688477,0.0,0.0,1.0
1098,b'iDR3.STRIPE82-0001.036189',359.7056380877234,-0.2852807022304996,5.081303119659424,0.02,0.0,0.98
1099,b'iDR3.STRIPE82-0001.036217',0.5531983368520195,-0.3025250550801519,10.31318187713623,0.0,0.0,1.0
1100,b'iDR3.STRIPE82-0001.036286',359.8799289236985,-0.2062652246711146,4.982213020324707,0.0,0.0,1.0
1101,b'iDR3.STRIPE82-0001.036347',0.2140978859403188,-0.2052979016850485,7.898505687713623,0.0,0.0,1.0
1102,b'iDR3.STRIPE82-0001.036348',0.6597036665400487,-0.207288359836248,7.813620567321777,0.01,0.0,0.99
1103,b'iDR3.STRIPE82-0001.036389',0.4769495175884112,-0.2087154323743045,6.741379261016846,0.01,0.0,0.99
1104,b'iDR3.STRIPE82-0001.036411',359.84459999609044,-0.2091039026421534,11.056018829345703,0.0,0.0,1.0
1105,b'iDR3.STRIPE82-0001.036424',0.4288881347790148,-0.2872424811137323,8.178235054016113,0.0,0.0,1.0
1106,b'iDR3.STRIPE82-0001.036434',359.3692542684272,-0.2091298486550626,6.443236827850342,0.0,0.0,1.0
1107,b'iDR3.STRIPE82-0001.036436',0.3020077882230776,-0.2100151995107279,10.37777614593506,0.0,0.0,1.0
1108,b'iDR3.STRIPE82-0001.036574',359.66907073142306,-0.2117210768202402,5.477442741394043,0.02,0.01,0.97
1109,b'iDR3.STRIPE82-0001.036620',359.7385430256018,-0.2135926005042612,8.321255683898926,0.0,0.01,0.99
1110,b'iDR3.STRIPE82-0001.036634',0.5400067947769975,-0.2128477756705229,5.596923828125,0.0,0.0,1.0
1111,b'iDR3.STRIPE82-0001.036671',0.6428758928636515,-0.2139935543543567,11.434977531433104,0.0,0.02,0.98
1112,b'iDR3.STRIPE82-0001.036729',0.2911232556545562,-0.2144764136821422,4.680797576904297,0.37,0.06,0.57
1113,b'iDR3.STRIPE82-0001.036746',0.3537270204626279,-0.2155281386014808,4.895933151245117,0.08,0.0,0.92
1114,b'iDR3.STRIPE82-0001.036779',0.3470096368024567,-0.2166487099322658,5.234947204589844,0.0,0.0,1.0
1115,b'iDR3.STRIPE82-0001.036864',0.0270554780115462,-0.2831836936266649,5.652373790740967,0.0,0.0,1.0
1116,b'iDR3.STRIPE82-0001.036880',0.5138210774642584,-0.2180960164664787,8.324467658996582,0.0,0.0,1.0
1117,b'iDR3.STRIPE82-0001.036895',0.2153193050779428,-0.2167103574654097,11.001852989196776,0.0,0.0,1.0
1118,b'iDR3.STRIPE82-0001.036950',0.6763085563923896,-0.2222437450684407,11.918319702148438,0.01,0.0,0.99
1119,b'iDR3.STRIPE82-0001.037060',359.6300941056664,-0.2214660970514473,12.529783248901367,0.03,0.01,0.96
1120,b'iDR3.STRIPE82-0001.037072',359.7000449953168,-0.2906157073167619,10.23550510406494,0.01,0.02,0.97
1121,b'iDR3.STRIPE82-0001.037091',359.69358515992,-0.22296673089341,6.986056804656982,0.0,0.0,1.0
1122,b'iDR3.STRIPE82-0001.037110',0.3687100531951361,-0.2244266967115355,14.334466934204102,0.0,0.0,1.0
1123,b'iDR3.STRIPE82-0001.037125',0.2656745148477333,-0.2918074709770575,11.485567092895508,0.0,0.0,1.0
1124,b'iDR3.STRIPE82-0001.037140',0.2985280657990045,-0.2235335121771917,4.906022548675537,0.02,0.12,0.86
1125,b'iDR3.STRIPE82-0001.037252',0.4052113768601834,-0.2245680554451712,4.62647819519043,0.46,0.01,0.53
1126,b'iDR3.STRIPE82-0001.037270',359.80862314056003,-0.2288064045766313,13.361250877380373,0.01,0.02,0.97
1127,b'iDR3.STRIPE82-0001.037350',0.3350181631830006,-0.2234048859347777,8.212684631347656,0.0,0.0,1.0
1128,b'iDR3.STRIPE82-0001.037352',0.4305135798506094,-0.2919436121952786,5.771589279174805,0.0,0.0,1.0
1129,b'iDR3.STRIPE82-0001.037357',0.6864298529547876,-0.2278697588392852,7.592525005340576,0.0,0.0,1.0
1130,b'iDR3.STRIPE82-0001.037399',359.30463396558093,-0.2948200595094206,4.864917755126953,0.0,0.0,1.0
1131,b'iDR3.STRIPE82-0001.037467',359.7242153697737,-0.2310241002877745,9.597506523132324,0.0,0.0,1.0
1132,b'iDR3.STRIPE82-0001.037484',359.4009216356115,-0.2936198635771497,7.507221698760986,0.0,0.02,0.98
1133,b'iDR3.STRIPE82-0001.037514',0.5172104970986304,-0.2312439346131285,5.7191996574401855,0.0,0.0,1.0
1134,b'iDR3.STRIPE82-0001.037543',0.5272218508029023,-0.2949353299907155,10.865453720092772,0.01,0.0,0.99
1135,b'iDR3.STRIPE82-0001.037544',0.0670991136496849,-0.2328568751917129,8.308371543884277,0.0,0.0,1.0
1136,b'iDR3.STRIPE82-0001.037548',359.8102043846196,-0.0006005514632214,6.162137985229492,0.0,0.0,1.0
1137,b'iDR3.STRIPE82-0001.037552',359.6842257094597,-0.2319278421367321,4.95930814743042,0.01,0.16,0.83
1138,b'iDR3.STRIPE82-0001.037559',359.7589987354248,-0.2327094168854798,6.788691520690918,0.0,0.0,1.0
1139,b'iDR3.STRIPE82-0001.037671',359.7925902772656,-0.2935380368420628,5.86937141418457,0.0,0.0,1.0
1140,b'iDR3.STRIPE82-0001.037674',359.6938239391127,-0.2958324674799186,6.867004871368408,0.01,0.01,0.98
1141,b'iDR3.STRIPE82-0001.037744',359.488151343164,-0.17442582825071,4.5376458168029785,0.0,0.0,1.0
1142,b'iDR3.STRIPE82-0001.037811',0.3583349538766034,-0.2964910531307119,9.39741325378418,0.0,0.01,0.99
1143,b'iDR3.STRIPE82-0001.037872',0.1852581444764274,-0.2389118458926545,7.059046745300293,0.0,0.0,1.0
1144,b'iDR3.STRIPE82-0001.037899',0.2225658431565767,-0.2211110000510264,14.02402687072754,0.0,0.0,1.0
1145,b'iDR3.STRIPE82-0001.037926',359.4672648412506,-0.2396841542001777,10.763848304748535,0.0,0.0,1.0
1146,b'iDR3.STRIPE82-0001.037929',359.68039738010657,-0.2390647660604303,11.056524276733398,0.02,0.0,0.98
1147,b'iDR3.STRIPE82-0001.037971',0.2307023104545726,-0.2970931925076672,7.263500690460205,0.01,0.0,0.99
1148,b'iDR3.STRIPE82-0001.037998',0.2806899266359697,-0.2408744567318401,9.355264663696287,0.0,0.0,1.0
1149,b'iDR3.STRIPE82-0001.038003',0.0560156274995849,-0.2412948966836142,6.2292985916137695,0.0,0.0,1.0
1150,b'iDR3.STRIPE82-0001.038024',0.192618631831148,-0.2407006930525762,7.991947650909424,0.0,0.0,1.0
1151,b'iDR3.STRIPE82-0001.038053',0.616143321577665,-0.2416949491928869,5.043320178985596,0.0,0.0,1.0
1152,b'iDR3.STRIPE82-0001.038080',0.4637875721396983,-0.2414876951391608,11.124648094177246,0.06,0.16,0.78
1153,b'iDR3.STRIPE82-0001.038083',0.3733214503916633,-0.2426160600114554,5.42668342590332,0.0,0.0,1.0
1154,b'iDR3.STRIPE82-0001.038209',359.3425459811619,-0.0004200229061847,7.627904891967773,0.11,0.25,0.64
1155,b'iDR3.STRIPE82-0001.038254',0.4558871703878719,-0.2441928451225644,21.049760818481445,0.0,0.0,1.0
1156,b'iDR3.STRIPE82-0001.038362',0.3759728085686694,-0.2461956988812538,5.964157104492188,0.0,0.01,0.99
1157,b'iDR3.STRIPE82-0001.038383',0.0758074729441307,-0.2479772393335236,6.482679843902588,0.0,0.0,1.0
1158,b'iDR3.STRIPE82-0001.038414',0.0848282350826004,-0.2497141773277245,6.382253170013428,0.01,0.0,0.99
1159,b'iDR3.STRIPE82-0001.038457',0.6445827267457299,-0.1202208060487855,8.33591365814209,0.0,0.01,0.99
1160,b'iDR3.STRIPE82-0001.038504',0.6499360878614168,-0.2512997196961802,5.606721878051758,0.0,0.0,1.0
1161,b'iDR3.STRIPE82-0001.038512',359.7822464450828,-0.2509379071071388,4.923899173736572,0.1,0.02,0.88
1162,b'iDR3.STRIPE82-0001.038572',359.9443384082118,-0.1822107327780722,6.220309257507324,0.0,0.0,1.0
1163,b'iDR3.STRIPE82-0001.038598',0.3333287639899,-0.0010984375320881,6.260531425476074,0.0,0.0,1.0
1164,b'iDR3.STRIPE82-0001.038639',359.6510160036731,-0.2546906209483027,7.630092144012451,0.0,0.0,1.0
1165,b'iDR3.STRIPE82-0001.038667',0.6025161196698489,-0.2542914885256124,7.430056571960449,0.02,0.0,0.98
1166,b'iDR3.STRIPE82-0001.038752',0.26120016460229,-0.2571640859773284,11.284714698791504,0.0,0.0,1.0
1167,b'iDR3.STRIPE82-0001.038757',359.6329387501575,-0.258144887685565,4.452333450317383,0.02,0.04,0.94
1168,b'iDR3.STRIPE82-0001.038768',0.0740814401263315,-0.2568082956664014,11.326446533203123,0.0,0.0,1.0
1169,b'iDR3.STRIPE82-0001.038805',0.6486050188217807,-0.2569482555767087,13.517950057983398,0.0,0.02,0.98
1170,b'iDR3.STRIPE82-0001.038818',359.7006824072605,-0.2566797486956652,9.093884468078612,0.0,0.0,1.0
1171,b'iDR3.STRIPE82-0001.038820',0.4214121976650378,-0.2574944200307409,5.701741218566895,0.0,0.0,1.0
1172,b'iDR3.STRIPE82-0001.039004',0.0225546472511546,-0.2669297488184949,6.6291046142578125,0.0,0.0,1.0
1173,b'iDR3.STRIPE82-0001.039071',0.6870062601192345,-0.2712844450081562,8.813005447387695,0.0,0.0,1.0
1174,b'iDR3.STRIPE82-0001.039076',359.7632149391649,-0.2648730711708114,7.405856609344482,0.0,0.0,1.0
1175,b'iDR3.STRIPE82-0001.039256',359.77102636859814,-0.2713103605778205,9.843649864196776,0.0,0.0,1.0
1176,b'iDR3.STRIPE82-0001.039263',359.7467733637975,-0.2706661216561745,7.594355583190918,0.0,0.0,1.0
1177,b'iDR3.STRIPE82-0001.039306',0.1472719836251702,-0.2647910471190344,5.5032877922058105,0.0,0.0,1.0
1178,b'iDR3.STRIPE82-0001.039319',0.1088541875213775,-0.183995088022587,9.735152244567873,0.0,0.0,1.0
1179,b'iDR3.STRIPE82-0001.039449',359.5755835932177,-0.2756077818209785,4.253544330596924,0.0,0.0,1.0
1180,b'iDR3.STRIPE82-0001.039489',0.4356221812264162,-0.2731284335033677,8.182307243347168,0.01,0.0,0.99
1181,b'iDR3.STRIPE82-0001.039524',0.2753566808678963,-0.2777204383137562,8.696717262268066,0.41,0.08,0.51
1182,b'iDR3.STRIPE82-0001.039546',359.5001835414496,-0.2777783838535523,15.882407188415527,0.01,0.0,0.99
1183,b'iDR3.STRIPE82-0001.039558',0.4288182376572869,-0.2787511109719719,6.811997890472412,0.0,0.0,1.0
1184,b'iDR3.STRIPE82-0001.039562',0.1570709161266844,-0.2773516542369736,7.207718372344971,0.0,0.0,1.0
1185,b'iDR3.STRIPE82-0001.039582',0.4340442796283417,-0.2779513030364936,6.680932998657227,0.0,0.0,1.0
1186,b'iDR3.STRIPE82-0001.039598',359.77288360254323,-0.2786721179349701,4.799810886383057,0.01,0.0,0.99
1187,b'iDR3.STRIPE82-0001.039673',359.38972462813183,-0.2991616871496133,5.106389045715332,0.0,0.0,1.0
1188,b'iDR3.STRIPE82-0001.039692',359.4073936283247,-0.2988816225226671,5.307254314422607,0.0,0.01,0.99
1189,b'iDR3.STRIPE82-0001.039773',359.60609142585736,-0.3009877998197319,6.143252849578857,0.0,0.0,1.0
1190,b'iDR3.STRIPE82-0001.039778',359.5713424884336,-0.2657621153991521,4.567334175109863,0.0,0.0,1.0
1191,b'iDR3.STRIPE82-0001.039810',359.68057445180864,-0.3021437371106967,9.6135892868042,0.0,0.0,1.0
1192,b'iDR3.STRIPE82-0001.039916',0.4343161199349301,-0.3047667869000736,6.551856517791748,0.01,0.0,0.99
1193,b'iDR3.STRIPE82-0001.039935',359.55748593385675,-0.3047031100275108,13.0569429397583,0.0,0.0,1.0
1194,b'iDR3.STRIPE82-0001.039997',359.3819210597628,-0.3666375472651035,9.68734359741211,0.01,0.01,0.98
1195,b'iDR3.STRIPE82-0001.040013',359.5639155856252,-0.306635071016567,8.283143043518066,0.0,0.0,1.0
1196,b'iDR3.STRIPE82-0001.040063',0.6078057277587277,-0.2994419916294051,7.528666973114014,0.01,0.05,0.94
1197,b'iDR3.STRIPE82-0001.040090',359.80843351798273,-0.343945173140291,5.331689357757568,0.01,0.41,0.58
1198,b'iDR3.STRIPE82-0001.040158',0.5146102849860114,-0.3037677509000167,14.684886932373049,0.0,0.0,1.0
1199,b'iDR3.STRIPE82-0001.040176',359.61222494436305,-0.1576622328931659,8.272625923156738,0.0,0.0,1.0
1200,b'iDR3.STRIPE82-0001.040189',359.8083115543987,-0.3108483108729289,19.01808357238769,0.0,0.0,1.0
1201,b'iDR3.STRIPE82-0001.040192',0.5432417861370705,-0.3101886326776662,13.303994178771973,0.01,0.0,0.99
1202,b'iDR3.STRIPE82-0001.040194',0.0006543341971741,-0.185698491272704,7.280713558197021,0.0,0.0,1.0
1203,b'iDR3.STRIPE82-0001.040219',359.5572308182537,-0.3105808678155127,10.514262199401855,0.0,0.0,1.0
1204,b'iDR3.STRIPE82-0001.040224',359.72993402403546,-0.311499604842832,14.074170112609863,0.0,0.0,1.0
1205,b'iDR3.STRIPE82-0001.040329',0.2207162051073598,-0.3115871948720097,6.19942045211792,0.0,0.0,1.0
1206,b'iDR3.STRIPE82-0001.040445',359.82021650127666,-0.3152278520578776,9.992827415466309,0.0,0.0,1.0
1207,b'iDR3.STRIPE82-0001.040520',0.6067276466959404,-0.3161330557185887,6.969191074371338,0.0,0.0,1.0
1208,b'iDR3.STRIPE82-0001.040580',0.2383083726626479,-0.3167270236843501,14.835352897644045,0.03,0.0,0.97
1209,b'iDR3.STRIPE82-0001.040645',0.3323637040006146,-0.3205049594619805,6.187519073486328,0.0,0.02,0.98
1210,b'iDR3.STRIPE82-0001.040676',0.6181165649191946,-0.1880086734499875,6.185983180999756,0.0,0.015,0.985
1211,b'iDR3.STRIPE82-0001.040740',359.57738355654305,-0.3223607239963562,5.157674312591553,0.0,0.01,0.99
1212,b'iDR3.STRIPE82-0001.040758',359.4236568547946,-0.0253866880653242,6.786613464355469,0.0,0.0,1.0
1213,b'iDR3.STRIPE82-0001.040760',0.562337556080962,-0.322822534342265,5.641785144805908,0.0,0.0,1.0
1214,b'iDR3.STRIPE82-0001.040770',359.80199188549983,-0.3226061745212116,6.242171764373779,0.28,0.2,0.52
1215,b'iDR3.STRIPE82-0001.040824',359.4142226553217,-0.1774579030632606,6.603727340698242,0.01,0.0,0.99
1216,b'iDR3.STRIPE82-0001.040894',0.2675697203908934,-0.3252250278395782,5.206528663635254,0.28,0.18,0.54
1217,b'iDR3.STRIPE82-0001.040895',359.4154883980236,-0.0383908126832898,6.611949443817139,0.0,0.0,1.0
1218,b'iDR3.STRIPE82-0001.040941',0.3401211890210646,-0.3256110544722381,6.276287078857422,0.11,0.05,0.84
1219,b'iDR3.STRIPE82-0001.040971',0.1304014843112146,-0.1778866942790279,13.173699378967283,0.0,0.0,1.0
1220,b'iDR3.STRIPE82-0001.041075',0.3519865502495189,-0.1765840737277293,10.988530158996582,0.0,0.0,1.0
1221,b'iDR3.STRIPE82-0001.041112',0.4025787661120276,-0.0318410696500897,11.897737503051758,0.04,0.155,0.805
1222,b'iDR3.STRIPE82-0001.041119',0.1021685775258414,-0.3285802343666775,5.833649158477783,0.0,0.0,1.0
1223,b'iDR3.STRIPE82-0001.041128',359.59168869439907,-0.1908689520205567,5.869795322418213,0.02,0.0,0.98
1224,b'iDR3.STRIPE82-0001.041287',0.2164625846482639,-0.3303848077490932,10.342867851257324,0.0,0.0,1.0
1225,b'iDR3.STRIPE82-0001.041319',359.6549277942624,-0.1917096449834745,12.046919822692873,0.02,0.02,0.96
1226,b'iDR3.STRIPE82-0001.041375',0.3778532852092396,-0.0394492180643694,5.755319118499756,0.0,0.0,1.0
1227,b'iDR3.STRIPE82-0001.041455',359.80095337859456,-0.3341983404116432,8.093063354492188,0.0,0.0,1.0
1228,b'iDR3.STRIPE82-0001.041492',359.3708541625959,-0.3316628318090565,6.158524036407471,0.0,0.0,1.0
1229,b'iDR3.STRIPE82-0001.041547',0.6807306394751795,-0.1867701930187084,5.327859878540039,0.0,0.0,1.0
1230,b'iDR3.STRIPE82-0001.041613',0.6094770770242727,-0.3376200975570775,8.92829418182373,0.0,0.0,1.0
1231,b'iDR3.STRIPE82-0001.041660',0.3144364677382489,-0.178144459340393,6.024853706359863,0.03,0.02,0.95
1232,b'iDR3.STRIPE82-0001.041697',0.3058157313938091,-0.3382548458121978,9.493088722229004,0.0,0.0,1.0
1233,b'iDR3.STRIPE82-0001.041699',0.6780295095643458,-0.1794095770711435,5.862814903259277,0.0,0.0,1.0
1234,b'iDR3.STRIPE82-0001.041718',0.3358305606447515,-0.31968482687303,13.65588665008545,0.0,0.0,1.0
